timestamp,frame,object_id,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h
24.61,717,13,951,516,923,480,56,72
24.64,718,13,952,516,926,480,53,72
24.67,719,13,952,516,925,480,54,72
24.70,720,13,952,516,925,480,54,72
24.73,721,13,951,516,924,480,55,73
24.77,722,13,952,516,925,480,54,73
24.80,723,13,951,516,923,480,56,73
24.83,724,13,951,516,924,480,55,73
24.86,725,13,951,516,924,480,55,73
24.89,726,13,951,516,923,480,56,73
24.92,727,13,951,516,923,480,56,73
24.95,728,13,950,516,922,478,57,76
24.98,729,13,951,515,923,477,56,77
25.01,730,13,951,516,923,478,56,76
25.05,731,13,952,516,925,479,55,75
25.08,732,13,952,517,924,480,56,74
25.11,733,13,951,517,922,480,58,74
25.14,734,13,951,517,923,480,57,74
25.17,735,13,950,517,921,480,59,74
25.20,736,13,950,517,921,481,58,73
25.24,737,13,949,518,920,481,59,74
25.27,738,13,950,517,921,480,58,75
25.30,739,13,950,517,921,480,58,75
25.33,740,13,949,517,919,480,60,75
25.36,741,13,949,517,919,480,60,75
25.39,742,13,948,517,918,480,61,75
25.42,743,13,948,517,918,480,61,75
25.45,744,13,950,518,921,480,58,76
25.48,745,13,949,517,919,479,60,76
25.51,746,13,949,517,919,479,60,76
25.55,747,13,949,517,919,479,60,76
25.58,748,13,949,516,919,478,60,77
25.61,749,13,949,517,919,479,60,76
25.64,750,13,949,516,919,478,60,77
25.67,751,13,948,516,918,478,61,77
25.70,752,13,948,517,918,478,61,78
25.73,753,13,947,517,917,478,61,78
25.76,754,13,947,516,917,477,61,79
25.80,755,13,947,516,917,477,61,79
25.83,756,13,947,516,917,477,61,79
25.86,757,13,946,517,916,478,61,78
25.90,758,13,946,517,916,478,61,79
25.93,759,13,946,517,915,478,62,79
25.96,760,13,946,517,915,478,62,79
25.99,761,13,945,518,914,478,62,80
26.02,762,13,945,518,915,478,61,80
26.05,763,13,946,518,916,479,60,79
26.08,764,13,946,518,916,478,60,80
26.12,765,13,946,518,916,479,60,79
26.15,766,13,945,518,916,478,59,81
26.18,767,13,945,518,916,478,59,81
26.21,768,13,945,519,915,479,60,80
26.24,769,13,944,519,914,479,61,80
26.27,770,13,944,519,914,479,61,80
26.31,771,13,944,519,914,479,61,80
26.34,772,13,944,519,915,478,59,82
26.37,773,13,945,519,916,478,58,82
26.40,774,13,945,519,916,478,58,82
26.44,775,13,943,519,914,478,59,82
26.47,776,13,943,519,914,478,59,82
26.50,777,13,943,519,913,477,60,84
26.53,778,13,943,519,913,477,60,84
26.57,779,13,942,519,912,477,61,84
26.60,780,13,943,519,915,477,57,84
26.63,781,13,942,519,913,476,59,86
26.66,782,13,942,518,912,475,60,87
26.70,783,13,942,518,912,475,60,87
26.73,784,13,941,518,911,475,61,87
26.76,785,13,941,518,911,475,61,87
26.79,786,13,941,519,911,475,61,88
26.83,787,13,940,519,909,475,62,88
26.86,788,13,939,519,908,475,63,88
26.89,789,13,940,519,909,475,62,88
26.92,790,13,939,519,908,475,63,88
26.95,791,13,939,518,907,474,64,89
26.98,792,13,939,519,908,476,63,87
27.01,793,13,938,519,907,476,63,87
27.05,794,13,938,518,907,474,63,89
27.08,795,13,938,518,906,474,64,89
27.11,796,13,938,519,906,475,64,88
27.14,797,13,937,519,906,475,63,89
27.17,798,13,937,519,905,475,64,88
27.20,799,13,938,520,907,477,62,87
27.23,800,13,937,519,906,475,62,89
27.27,801,13,936,518,905,472,63,92
27.30,802,13,936,519,905,474,63,90
27.33,803,13,936,518,905,472,63,92
27.36,804,13,936,517,904,471,64,93
27.39,805,13,935,518,904,471,63,94
27.43,806,13,935,518,904,472,63,92
27.46,807,13,934,518,903,472,63,92
27.49,808,13,934,518,902,473,64,91
27.52,809,13,933,518,901,472,64,93
27.55,810,13,932,518,900,472,65,93
27.59,811,13,932,520,900,472,64,97
27.62,812,13,931,520,898,471,66,99
27.65,813,13,931,521,899,472,65,98
27.68,814,13,929,521,896,471,67,100
27.71,815,13,929,521,896,471,67,100
27.74,816,13,930,523,898,474,64,98
27.78,817,13,929,523,896,475,66,97
27.81,818,13,929,524,897,476,65,96
27.84,819,13,928,523,894,476,68,95
27.87,820,13,928,523,895,475,67,97
27.90,821,13,927,524,894,477,67,95
27.93,822,13,923,524,885,475,76,98
27.96,823,13,923,524,885,476,77,97
28.00,824,13,923,524,885,476,77,97
28.03,825,13,927,525,894,475,67,100
28.06,826,13,928,524,895,474,67,101
28.09,827,13,923,524,885,473,77,102
28.13,828,13,923,524,885,473,77,102
28.16,829,13,924,524,886,473,76,103
28.19,830,13,923,524,885,473,77,103
28.23,831,13,928,524,895,472,67,104
28.26,832,13,924,524,886,472,77,104
28.29,833,13,929,522,895,469,68,107
28.32,834,13,929,522,895,469,68,107
28.36,835,13,929,522,895,468,68,109
28.39,836,13,924,522,886,468,77,109
28.42,837,13,925,522,886,467,78,110
28.45,838,13,929,522,895,467,69,110
28.48,839,13,929,522,894,467,70,110
28.52,840,13,929,522,894,467,70,110
28.55,841,13,929,522,894,467,70,110
28.58,842,13,929,521,894,465,70,112
28.61,843,13,929,520,894,464,70,113
28.64,844,13,928,520,892,463,72,115
28.68,845,13,927,521,891,465,73,113
28.71,846,13,927,521,891,464,73,114
28.74,847,13,927,520,891,462,72,117
28.77,848,13,927,521,891,464,72,115
28.80,849,13,927,521,891,464,72,115
28.83,850,13,922,522,881,464,82,116
28.86,851,13,921,522,880,465,82,115
28.90,852,13,921,522,880,464,82,116
28.93,853,13,922,522,882,465,80,115
28.96,854,13,922,522,882,465,80,115
28.99,855,13,922,522,882,464,80,116
29.02,856,13,922,521,882,463,80,117
29.06,857,13,922,521,882,463,80,117
29.09,858,13,922,521,882,462,80,118
29.12,859,13,922,521,882,462,80,118
29.15,860,13,921,520,881,461,81,119
29.18,861,13,921,520,881,462,81,117
29.21,862,13,921,520,880,461,82,119
29.25,863,13,921,520,880,460,82,120
29.28,864,13,921,520,880,460,82,120
29.31,865,13,921,520,880,460,83,121
29.34,866,13,921,520,880,459,83,122
29.37,867,13,921,521,879,461,84,120
29.40,868,13,921,521,879,460,85,122
29.43,869,13,921,520,879,459,85,123
29.46,870,13,921,520,878,459,86,123
29.49,871,13,920,519,877,457,87,125
29.52,872,13,920,519,876,456,88,127
29.56,873,13,921,519,878,456,86,127
29.59,874,13,921,520,878,456,86,128
29.62,875,13,920,520,877,457,87,127
29.65,876,13,920,519,876,455,88,129
29.68,877,13,920,519,877,454,87,130
29.71,878,13,920,520,877,456,87,128
29.75,879,13,920,520,876,455,88,130
29.78,880,13,919,520,875,454,89,132
29.81,881,13,920,520,876,455,88,131
29.84,882,13,919,520,875,455,89,131
29.87,883,13,919,519,875,453,89,133
29.90,884,13,919,518,875,451,89,135
29.93,885,13,919,519,874,452,90,134
29.96,886,13,918,519,873,451,91,136
29.99,887,13,918,518,873,450,91,137
30.02,888,13,918,518,872,450,92,137
30.05,889,13,918,518,872,450,92,137
30.08,890,13,917,518,871,449,92,138
30.12,891,13,916,519,869,450,95,138
30.15,892,13,916,519,870,450,93,138
30.18,893,13,916,519,869,449,94,140
30.21,894,13,916,519,870,449,93,140
30.24,895,13,917,519,870,449,94,140
30.28,896,13,917,518,870,448,94,141
30.31,897,13,917,518,870,447,94,142
30.34,898,13,917,518,870,447,94,143
30.37,899,13,917,518,869,446,96,144
30.40,900,13,917,518,869,446,96,145
30.43,901,13,908,519,868,448,80,143
30.43,901,14,943,534,923,503,41,62
30.46,902,13,908,518,868,446,81,145
30.46,902,14,943,534,923,503,41,62
30.49,903,13,916,518,868,446,96,145
30.49,903,14,943,534,868,446,96,145
30.52,904,13,916,517,868,444,96,147
30.52,904,14,943,534,868,444,96,147
30.56,905,13,916,517,867,444,98,147
30.56,905,14,943,534,867,444,98,147
30.59,906,13,915,517,866,444,99,147
30.59,906,14,943,534,866,444,99,147
30.62,907,13,908,517,865,443,86,148
30.62,907,14,945,531,926,500,39,62
30.65,908,13,915,516,865,442,101,149
30.65,908,14,945,531,865,442,101,149
30.68,909,13,915,516,865,442,101,149
30.68,909,14,945,531,865,442,101,149
30.71,910,13,914,516,863,442,103,149
30.71,910,14,945,531,863,442,103,149
30.74,911,13,914,510,863,429,103,162
30.74,911,14,945,531,863,429,103,162
30.77,912,13,914,510,862,429,104,163
30.77,912,14,945,531,862,429,104,163
30.80,913,13,913,524,861,457,105,135
30.80,913,14,945,531,861,457,105,135
30.80,913,15,926,452,902,428,49,48
30.83,914,13,914,510,861,428,106,164
30.83,914,14,945,531,861,428,106,164
30.83,914,15,926,452,861,428,106,164
30.86,915,13,913,511,860,429,107,164
30.86,915,14,945,531,860,429,107,164
30.86,915,15,926,452,860,429,107,164
30.89,916,13,903,521,860,450,87,143
30.89,916,14,949,528,932,496,35,65
30.89,916,15,926,451,902,428,48,47
30.89,916,16,928,494,903,476,50,36
30.92,917,13,904,521,861,449,86,144
30.92,917,14,949,528,902,428,65,133
30.92,917,15,926,451,902,428,65,133
30.92,917,16,934,494,902,428,65,133
30.95,918,13,913,521,861,448,105,146
30.95,918,14,949,528,861,448,105,146
30.95,918,15,925,451,901,428,49,47
30.95,918,16,934,494,861,448,105,146
30.99,919,13,902,522,859,450,87,144
30.99,919,14,935,518,904,476,62,84
30.99,919,15,925,456,901,438,48,37
30.99,919,16,934,494,904,476,62,84
31.02,920,13,902,522,857,450,90,144
31.02,920,14,949,536,935,513,28,47
31.02,920,15,924,451,900,428,49,47
31.02,920,16,934,493,904,476,60,35
31.05,921,13,901,522,856,451,91,143
31.05,921,14,949,536,935,513,28,47
31.05,921,15,925,451,900,428,50,47
31.05,921,16,933,493,904,476,59,35
31.08,922,13,902,522,859,450,87,145
31.08,922,14,949,536,903,475,61,84
31.08,922,15,924,455,899,436,51,38
31.08,922,16,933,517,903,475,61,84
31.11,923,13,901,522,857,449,89,147
31.11,923,14,949,536,936,514,26,45
31.11,923,15,923,450,898,427,51,46
31.11,923,16,933,493,903,475,60,36
31.14,924,13,900,522,855,449,91,147
31.14,924,14,949,536,903,474,61,85
31.14,924,15,923,450,898,428,51,45
31.14,924,16,933,516,903,474,61,85
31.17,925,13,900,523,856,449,89,148
31.17,925,14,949,536,903,474,61,85
31.17,925,15,923,449,898,427,50,45
31.17,925,16,933,516,903,474,61,85
31.20,926,13,900,523,856,449,89,148
31.20,926,14,949,536,904,474,58,85
31.20,926,15,922,450,897,428,51,44
31.20,926,16,933,516,904,474,58,85
31.24,927,13,900,523,855,449,91,148
31.24,927,14,949,536,905,475,56,84
31.24,927,15,922,454,897,436,50,36
31.24,927,16,933,517,905,475,56,84
31.27,928,13,899,523,852,449,94,149
31.27,928,14,949,536,905,475,55,34
31.27,928,15,921,454,897,437,48,35
31.27,928,16,932,492,905,475,55,34
31.30,929,13,898,523,850,448,97,150
31.30,929,14,949,536,906,475,54,33
31.30,929,15,921,454,897,437,48,35
31.30,929,16,933,491,906,475,54,33
31.33,930,13,897,523,849,448,97,150
31.33,930,14,949,536,906,475,53,33
31.33,930,15,921,454,897,436,48,36
31.33,930,16,932,491,906,475,53,33
31.36,931,13,898,524,850,449,97,150
31.36,931,14,949,536,907,474,53,34
31.36,931,15,921,454,897,436,48,36
31.36,931,16,933,491,907,474,53,34
31.39,932,13,899,524,851,449,97,151
31.39,932,14,949,536,908,474,52,33
31.39,932,15,921,453,897,435,48,37
31.39,932,16,934,490,908,474,52,33
31.43,933,13,900,524,851,449,99,151
31.43,933,14,949,536,909,474,51,32
31.43,933,15,921,453,898,435,47,37
31.43,933,16,934,490,909,474,51,32
31.46,934,13,900,525,850,450,100,151
31.46,934,14,949,536,911,473,50,32
31.46,934,15,922,453,899,435,46,36
31.46,934,16,936,489,911,473,50,32
31.49,935,13,901,524,851,448,101,153
31.49,935,14,949,536,911,473,51,32
31.49,935,15,922,451,899,433,47,37
31.49,935,16,936,489,911,473,51,32
31.53,936,13,903,524,852,448,102,153
31.53,936,14,949,536,852,448,102,153
31.53,936,15,923,450,899,432,48,37
31.53,936,16,938,489,913,473,51,32
31.56,937,13,902,524,851,446,103,156
31.56,937,14,949,536,851,446,103,156
31.56,937,15,924,450,900,431,48,38
31.56,937,16,940,487,915,471,50,33
31.59,938,13,904,524,852,446,104,156
31.59,938,14,949,536,852,446,104,156
31.59,938,15,925,450,901,431,48,38
31.59,938,16,941,487,916,471,50,33
31.62,939,13,904,525,851,447,107,156
31.62,939,14,949,536,851,447,107,156
31.62,939,15,925,449,901,430,48,38
31.62,939,16,942,487,917,469,50,37
31.65,940,13,905,525,852,448,107,155
31.65,940,14,949,536,852,448,107,155
31.65,940,15,925,448,902,430,47,37
31.65,940,16,942,485,917,467,50,37
31.69,941,13,905,525,852,448,107,155
31.69,941,14,949,536,852,448,107,155
31.69,941,15,925,443,901,419,48,48
31.69,941,16,943,485,918,467,51,37
31.72,942,13,906,525,853,447,107,156
31.72,942,14,949,536,853,447,107,156
31.72,942,15,926,447,903,428,46,39
31.72,942,16,944,484,919,464,51,40
31.76,943,13,906,524,852,445,109,159
31.76,943,14,949,536,852,445,109,159
31.76,943,15,925,444,901,423,48,43
31.76,943,16,945,483,920,463,50,40
31.80,944,13,906,524,851,445,110,159
31.80,944,14,949,536,851,445,110,159
31.80,944,15,925,447,903,428,45,38
31.80,944,16,945,482,921,463,49,38
31.84,945,13,905,524,849,445,112,159
31.84,945,14,949,536,849,445,112,159
31.84,945,15,925,445,902,426,46,39
31.84,945,16,946,480,922,462,48,36
31.87,946,13,904,524,847,444,114,160
31.87,946,14,949,536,847,444,114,160
31.87,946,15,925,445,902,425,46,40
31.87,946,16,946,480,922,462,49,36
31.91,947,13,903,524,846,445,115,159
31.91,947,14,949,536,846,445,115,159
31.91,947,15,925,444,902,424,47,41
31.91,947,16,946,479,923,463,47,33
31.94,948,13,902,524,844,445,117,159
31.94,948,14,949,536,844,445,117,159
31.94,948,15,925,445,902,425,47,41
31.94,948,16,947,479,924,462,47,34
31.98,949,13,903,524,845,444,116,161
31.98,949,14,949,536,845,444,116,161
31.98,949,15,925,444,902,424,46,40
31.98,949,16,946,478,924,462,44,33
32.01,950,13,903,524,845,443,117,162
32.01,950,14,949,536,845,443,117,162
32.01,950,15,924,443,901,423,46,41
32.01,950,16,947,477,924,460,46,35
32.04,951,13,903,524,843,444,120,161
32.04,951,14,949,536,843,444,120,161
32.04,951,15,923,442,900,421,46,43
32.04,951,16,947,478,926,462,43,32
32.07,952,13,902,524,841,443,123,163
32.07,952,14,949,536,841,443,123,163
32.07,952,15,923,442,900,421,46,42
32.07,952,16,947,477,926,462,42,31
32.11,953,13,901,524,838,442,126,165
32.11,953,14,949,536,838,442,126,165
32.11,953,15,922,441,899,420,47,43
32.11,953,16,947,477,926,462,42,31
32.14,954,13,902,524,841,442,123,165
32.14,954,14,949,536,841,442,123,165
32.14,954,15,922,440,899,419,47,43
32.14,954,16,948,476,927,461,42,30
32.17,955,13,902,524,840,441,124,166
32.17,955,14,949,536,840,441,124,166
32.17,955,15,923,440,900,420,47,40
32.17,955,16,948,475,928,460,40,31
32.20,956,13,902,524,840,440,124,168
32.20,956,14,949,536,840,440,124,168
32.20,956,15,924,439,899,418,50,42
32.20,956,16,948,474,928,458,40,33
32.23,957,13,902,524,839,440,127,168
32.23,957,14,949,536,839,440,127,168
32.23,957,15,923,438,899,418,49,41
32.23,957,16,948,474,929,458,39,32
32.27,958,13,901,523,837,439,129,169
32.27,958,14,949,536,837,439,129,169
32.27,958,15,923,436,898,416,51,41
32.27,958,16,950,473,930,457,40,32
32.30,959,13,902,523,838,439,129,169
32.30,959,14,949,536,838,439,129,169
32.30,959,15,924,436,898,416,52,40
32.30,959,16,951,472,931,457,40,31
32.33,960,13,903,523,839,439,129,169
32.33,960,14,949,536,839,439,129,169
32.33,960,15,923,435,898,415,51,40
32.33,960,16,951,472,898,415,51,40
32.36,961,13,903,523,838,438,130,171
32.36,961,14,949,536,838,438,130,171
32.36,961,15,924,434,898,414,52,40
32.36,961,16,951,472,898,414,52,40
32.39,962,13,903,523,836,438,135,171
32.39,962,14,949,536,836,438,135,171
32.39,962,15,923,432,898,411,51,43
32.39,962,16,953,469,935,454,36,30
32.42,963,13,901,524,832,438,139,172
32.42,963,14,949,536,832,438,139,172
32.42,963,15,923,431,899,412,48,39
32.42,963,16,953,469,899,412,48,39
32.45,964,13,902,524,832,438,140,173
32.45,964,15,923,430,899,411,48,39
32.45,964,16,953,469,899,411,48,39
32.48,965,13,901,524,831,437,141,174
32.48,965,15,924,430,900,411,48,38
32.48,965,16,953,469,900,411,48,38
32.52,966,13,902,524,831,437,142,174
32.52,966,15,924,429,899,409,51,40
32.52,966,16,953,469,899,409,51,40
32.55,967,13,902,525,830,437,145,176
32.55,967,15,924,427,899,408,51,39
32.55,967,16,953,469,899,408,51,39
32.58,968,13,904,524,831,436,146,177
32.58,968,15,924,426,899,408,51,37
32.58,968,16,953,469,899,408,51,37
32.61,969,13,905,551,833,488,145,126
32.61,969,15,923,423,898,407,51,33
32.61,969,16,953,469,898,407,51,33
32.61,969,17,871,481,830,437,83,88
32.64,970,13,906,551,835,488,143,127
32.64,970,15,923,422,897,405,52,35
32.65,970,16,953,469,897,405,52,35
32.65,970,17,872,481,829,437,86,88
32.68,971,13,906,552,833,488,146,128
32.68,971,15,924,422,898,406,52,32
32.68,971,16,953,469,898,406,52,32
32.68,971,17,868,481,823,437,91,89
32.71,972,13,906,552,833,488,147,128
32.71,972,15,924,423,899,406,51,35
32.71,972,16,953,469,899,406,51,35
32.71,972,17,868,481,822,437,93,89
32.74,973,13,908,552,835,487,146,130
32.74,973,15,925,422,899,405,53,35
32.74,973,16,953,469,899,405,53,35
32.74,973,17,868,481,820,436,97,91
32.77,974,13,907,552,833,487,149,130
32.77,974,15,925,422,898,406,54,32
32.77,974,16,953,469,898,406,54,32
32.77,974,17,868,482,818,437,100,90
32.80,975,13,906,552,832,487,149,130
32.80,975,15,925,420,898,405,54,31
32.80,975,16,953,469,898,405,54,31
32.80,975,17,868,482,818,437,100,90
32.84,976,13,906,551,831,485,151,133
32.84,976,15,925,420,898,404,55,33
32.84,976,16,953,469,898,404,55,33
32.84,976,17,866,481,815,436,102,91
32.87,977,13,904,553,829,487,151,133
32.87,977,15,925,419,899,404,53,30
32.87,977,16,953,469,899,404,53,30
32.87,977,17,866,482,814,437,104,90
32.90,978,13,903,553,826,486,154,135
32.90,978,15,924,418,897,403,55,31
32.90,978,16,953,469,897,403,55,31
32.90,978,17,865,482,813,437,105,91
32.93,979,13,903,554,827,486,152,136
32.93,979,15,924,417,898,403,53,28
32.93,979,16,953,469,898,403,53,28
32.93,979,17,864,483,811,438,107,90
32.96,980,13,901,554,823,485,156,139
32.96,980,15,924,417,897,403,54,28
32.96,980,16,953,469,897,403,54,28
32.96,980,17,863,484,808,438,110,92
32.99,981,13,900,555,822,486,157,139
32.99,981,15,922,417,897,404,51,26
32.99,981,16,953,469,897,404,51,26
32.99,981,17,862,485,807,439,111,92
33.02,982,13,898,556,819,486,159,141
33.02,982,15,922,417,803,439,114,93
33.02,982,16,953,469,803,439,114,93
33.02,982,17,860,485,803,439,114,93
33.05,983,13,899,557,818,486,162,142
33.05,983,15,922,417,801,439,116,93
33.05,983,16,953,469,801,439,116,93
33.05,983,17,859,485,801,439,116,93
33.08,984,13,897,558,817,486,161,144
33.08,984,15,922,417,798,440,121,93
33.08,984,16,953,469,798,440,121,93
33.08,984,17,858,486,798,440,121,93
33.11,985,13,896,558,816,486,160,145
33.11,985,15,922,417,796,439,122,95
33.11,985,16,953,469,796,439,122,95
33.11,985,17,857,486,796,439,122,95
33.14,986,13,896,560,815,488,162,144
33.14,986,15,922,417,795,440,122,94
33.14,986,16,953,469,795,440,122,94
33.14,986,17,856,487,795,440,122,94
33.18,987,13,895,559,813,486,164,146
33.18,987,15,922,417,794,440,124,94
33.18,987,16,953,469,794,440,124,94
33.18,987,17,856,487,794,440,124,94
33.21,988,13,895,559,813,485,165,149
33.21,988,15,922,417,789,440,129,96
33.21,988,16,953,469,789,440,129,96
33.21,988,17,853,488,789,440,129,96
33.24,989,13,894,560,812,485,165,150
33.24,989,15,922,417,787,440,132,96
33.24,989,16,953,469,787,440,132,96
33.24,989,17,853,488,787,440,132,96
33.27,990,13,895,560,812,485,166,151
33.27,990,15,922,417,816,440,105,97
33.27,990,16,953,469,816,440,105,97
33.27,990,17,868,488,816,440,105,97
33.30,991,13,894,560,807,484,174,153
33.30,991,15,922,417,814,440,107,98
33.30,991,16,953,469,814,440,107,98
33.30,991,17,867,489,814,440,107,98
33.33,992,13,893,562,806,486,174,153
33.33,992,15,922,417,815,441,107,97
33.33,992,16,953,469,815,441,107,97
33.33,992,17,868,489,815,441,107,97
33.36,993,13,893,563,806,485,175,156
33.36,993,15,922,417,816,441,108,98
33.36,993,16,953,469,816,441,108,98
33.36,993,17,870,490,816,441,108,98
33.39,994,13,893,563,804,485,178,157
33.39,994,15,922,417,816,442,110,98
33.39,994,16,953,469,816,442,110,98
33.39,994,17,871,491,816,442,110,98
33.42,995,13,893,565,804,486,179,158
33.42,995,15,922,417,823,442,104,99
33.42,995,16,953,469,823,442,104,99
33.42,995,17,875,491,823,442,104,99
33.45,996,13,894,566,804,486,180,160
33.45,996,15,922,417,824,443,103,99
33.45,996,16,953,469,824,443,103,99
33.45,996,17,875,492,824,443,103,99
33.48,997,13,894,566,803,485,182,163
33.48,997,15,922,417,822,443,106,100
33.48,997,16,953,469,822,443,106,100
33.48,997,17,875,493,822,443,106,100
33.48,997,18,785,483,771,463,28,41
33.51,998,13,893,568,801,486,185,164
33.51,998,15,922,417,824,444,105,100
33.51,998,16,953,469,824,444,105,100
33.51,998,17,876,494,824,444,105,100
33.51,998,18,785,483,824,444,105,100
33.54,999,13,893,567,800,484,187,167
33.54,999,15,922,417,825,444,105,100
33.54,999,16,953,469,825,444,105,100
33.54,999,17,877,494,825,444,105,100
33.54,999,18,785,483,825,444,105,100
33.57,1000,13,893,569,800,485,187,168
33.57,1000,15,922,417,824,444,107,101
33.57,1000,16,953,469,824,444,107,101
33.57,1000,17,877,494,824,444,107,101
33.57,1000,18,785,483,824,444,107,101
33.60,1001,13,893,568,799,483,188,171
33.60,1001,15,922,417,824,443,108,102
33.60,1001,16,953,469,824,443,108,102
33.60,1001,17,878,494,824,443,108,102
33.60,1001,18,781,486,768,464,26,45
33.63,1002,13,893,569,799,485,188,169
33.63,1002,15,922,417,824,444,108,101
33.63,1002,16,953,469,824,444,108,101
33.63,1002,17,878,494,824,444,108,101
33.63,1002,18,779,488,765,465,28,46
33.66,1003,13,899,569,811,483,176,172
33.67,1003,15,922,417,822,442,111,104
33.67,1003,17,877,494,822,442,111,104
33.67,1003,18,778,488,765,466,26,45
33.70,1004,13,896,568,806,480,181,177
33.70,1004,15,922,417,821,441,112,105
33.70,1004,17,877,493,821,441,112,105
33.70,1004,18,776,476,762,440,28,73
33.73,1005,13,896,567,806,478,181,179
33.73,1005,15,922,417,820,441,113,105
33.73,1005,17,876,493,820,441,113,105
33.73,1005,18,774,478,760,441,29,74
33.76,1006,13,906,569,824,481,164,176
33.76,1006,15,922,417,819,442,113,103
33.76,1006,17,875,493,819,442,113,103
33.76,1006,18,771,478,756,441,30,74
33.79,1007,13,904,570,821,481,166,178
33.79,1007,15,922,417,817,441,115,104
33.79,1007,17,874,493,817,441,115,104
33.79,1007,18,769,480,754,442,30,76
33.82,1008,13,903,570,820,481,167,179
33.82,1008,15,922,417,816,441,116,105
33.82,1008,17,874,493,816,441,116,105
33.82,1008,18,768,482,753,443,30,79
33.85,1009,13,901,570,817,480,169,181
33.85,1009,15,922,417,814,441,118,105
33.85,1009,17,873,493,814,441,118,105
33.85,1009,18,764,482,749,443,31,78
33.88,1010,13,899,571,815,479,169,184
33.88,1010,15,922,417,813,441,117,105
33.88,1010,17,871,493,813,441,117,105
33.88,1010,18,763,483,748,444,30,78
33.91,1011,13,891,570,799,478,184,185
33.91,1011,15,922,417,812,442,118,104
33.91,1011,17,871,494,812,442,118,104
33.91,1011,18,761,484,747,446,29,77
33.95,1012,13,900,570,816,475,169,190
33.95,1012,15,922,417,809,440,121,106
33.95,1012,17,869,493,809,440,121,106
33.95,1012,18,758,490,743,455,30,71
33.98,1013,13,905,541,827,473,156,137
33.98,1013,15,922,417,808,440,121,106
33.98,1013,17,868,493,808,440,121,106
33.98,1013,18,756,488,742,447,29,83
33.98,1013,19,895,617,813,568,165,99
34.01,1014,13,906,541,831,474,150,135
34.01,1014,15,922,417,809,443,119,104
34.01,1014,17,868,495,809,443,119,104
34.01,1014,18,758,492,742,455,32,74
34.01,1014,19,896,636,819,608,154,56
34.04,1015,13,906,541,831,474,150,135
34.04,1015,15,922,417,809,443,119,104
34.04,1015,17,868,495,809,443,119,104
34.04,1015,18,758,492,742,455,32,74
34.04,1015,19,894,636,819,608,151,56
34.07,1016,13,906,542,831,475,150,134
34.07,1016,15,922,417,809,443,119,104
34.07,1016,17,868,495,809,443,119,104
34.07,1016,18,758,492,742,455,32,74
34.07,1016,19,894,636,818,608,152,56
34.10,1017,13,906,542,831,475,150,134
34.10,1017,15,922,417,809,443,119,104
34.10,1017,17,868,495,809,443,119,104
34.10,1017,18,758,492,742,455,32,74
34.10,1017,19,894,636,818,608,152,56
34.13,1018,13,906,542,831,475,150,134
34.13,1018,15,922,417,809,443,119,104
34.13,1018,17,868,495,809,443,119,104
34.13,1018,18,758,492,742,455,32,74
34.13,1018,19,894,636,818,608,152,56
34.15,1019,13,906,542,831,475,150,134
34.15,1019,15,922,417,809,442,119,105
34.15,1019,17,868,494,809,442,119,105
34.15,1019,18,758,492,742,455,32,74
34.15,1019,19,894,636,818,608,152,56
34.18,1020,13,906,542,831,475,150,134
34.18,1020,15,922,417,809,442,119,105
34.18,1020,17,868,494,809,442,119,105
34.18,1020,18,758,492,742,455,32,74
34.18,1020,19,894,636,818,608,152,56
34.21,1021,13,906,542,831,475,150,134
34.21,1021,15,922,417,809,442,119,105
34.21,1021,17,868,494,809,442,119,105
34.21,1021,18,758,492,742,455,32,74
34.21,1021,19,894,636,818,608,152,56
34.24,1022,13,906,542,831,475,150,134
34.24,1022,17,868,494,809,442,119,105
34.24,1022,18,758,492,742,455,32,74
34.24,1022,19,894,636,818,608,152,56
34.27,1023,13,906,542,831,475,150,134
34.27,1023,17,868,494,809,442,119,105
34.27,1023,18,758,492,742,455,32,74
34.27,1023,19,894,636,818,608,152,56
34.30,1024,13,906,542,831,475,150,134
34.30,1024,17,868,494,809,442,119,105
34.30,1024,18,758,492,742,455,32,74
34.30,1024,19,894,636,818,608,152,56
34.33,1025,13,906,542,831,475,150,134
34.33,1025,17,868,494,809,442,119,105
34.33,1025,18,758,492,742,455,32,74
34.33,1025,19,894,636,818,608,152,56
34.35,1026,13,906,542,831,475,150,134
34.35,1026,17,868,494,809,442,119,105
34.35,1026,18,758,492,742,455,32,74
34.35,1026,19,894,636,818,608,152,56
34.38,1027,13,906,542,831,475,150,134
34.38,1027,17,868,493,809,442,119,102
34.38,1027,18,758,492,742,455,33,74
34.38,1027,19,894,636,818,608,152,56
34.41,1028,13,906,542,831,475,150,134
34.41,1028,17,868,493,809,442,119,102
34.41,1028,18,758,492,742,455,33,74
34.41,1028,19,894,636,818,608,152,56
34.44,1029,13,906,542,831,475,150,134
34.44,1029,17,868,493,809,442,119,102
34.44,1029,18,758,492,742,455,33,74
34.44,1029,19,894,636,818,608,152,56
34.47,1030,13,906,542,831,475,150,134
34.47,1030,17,868,493,809,442,119,102
34.47,1030,18,758,492,742,455,33,74
34.47,1030,19,894,636,818,608,152,56
34.50,1031,13,906,543,831,477,150,132
34.50,1031,17,868,493,809,442,119,102
34.50,1031,18,758,492,742,455,33,74
